pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,label,label_name,filename,split
1.6608906,2.344114,1.4091454,1.4293014,2.1218128,1.0868719,1.4097501,1.6359575,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4383.jpg,train
1.7324384,1.9095008,2.156509,1.5519572,1.0954797,0.88186574,2.171447,2.2439501,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3529.jpg,train
1.9315166,0.7427742,2.3518891,1.369962,1.853367,1.2293478,0.80047214,1.2698505,0,normal,Preprocessed_Dataset/ddsm/ddsm_156.jpg,train
0.6833496,1.9071283,1.3150125,2.200356,1.3953128,1.2683591,0.88417506,2.0226297,1,benign,Preprocessed_Dataset/inbreast/inbreast_211.jpg,train
1.5646299,2.0345085,0.8127523,1.0451195,1.5271806,0.8713094,0.7271046,1.3398705,1,benign,Preprocessed_Dataset/ddsm/ddsm_9367.jpg,train
1.4398208,1.6299015,1.3942388,0.9586849,0.9790979,0.95828724,1.3398213,1.7570697,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3929.jpg,train
0.48973805,1.8286865,1.5506846,2.2631595,1.7515426,1.054296,1.159567,1.5372461,0,normal,Preprocessed_Dataset/dmid/dmid_162.jpg,train
0.3561316,1.7301389,1.3796364,2.1100903,1.7588432,1.1783307,1.0211569,1.8061407,1,benign,Preprocessed_Dataset/dmid/dmid_459.jpg,train
1.5459788,1.8913937,1.379759,0.81721765,1.6769115,1.1877674,1.5091734,1.4318471,1,benign,Preprocessed_Dataset/ddsm/ddsm_7123.jpg,train
1.321416,1.4429041,1.5046812,0.8829955,1.2963048,0.82703066,1.0807905,1.7279456,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_809.jpg,train
0.23021853,1.4279907,1.654804,1.8923404,1.4396371,1.006728,1.0733062,1.5518594,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3069.jpg,train
1.603019,2.1688135,1.3867657,1.3869051,1.9142182,0.53247243,1.0716538,1.5068842,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4271.jpg,train
1.929796,0.55677855,0.5765663,1.6635823,1.1289124,0.7394434,1.6608274,1.760302,1,benign,Preprocessed_Dataset/ddsm/ddsm_8346.jpg,train
1.7901125,0.7544052,2.2309732,1.1444471,1.6006542,1.3579345,0.71838987,1.4782555,0,normal,Preprocessed_Dataset/ddsm/ddsm_888.jpg,train
1.5361321,2.2095857,2.0655606,1.81499,1.7823114,1.2519784,2.0630922,2.3827186,0,normal,Preprocessed_Dataset/ddsm/ddsm_533.jpg,train
1.6281216,2.021043,1.8824058,1.2696236,2.0508077,0.79575545,1.5535041,1.8889154,0,normal,Preprocessed_Dataset/ddsm/ddsm_2655.jpg,train
1.3992292,1.1131461,2.0907497,1.7612238,1.7485005,0.85917056,1.6316042,1.1850243,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_505.jpg,train
0.21987939,0.93923527,1.4697477,1.0986416,1.5720787,0.8879723,1.4662234,1.5581138,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3898.jpg,train
0.12171805,1.4050385,1.461983,1.6222547,1.547138,1.0419164,1.2016287,1.8501092,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1445.jpg,train
2.5417435,0.41428322,0.55410254,1.7294099,1.2208287,1.2603745,1.8611104,2.0458293,0,normal,Preprocessed_Dataset/ddsm/ddsm_1266.jpg,train
0.86500406,0.30560207,1.0878453,0.97689354,2.218285,0.8490194,1.8615779,1.9033229,0,normal,Preprocessed_Dataset/inbreast/inbreast_234.jpg,train
2.1224644,0.9371718,2.7038116,1.0450943,1.7662053,1.4054703,0.46241647,2.0140688,0,normal,Preprocessed_Dataset/ddsm/ddsm_2660.jpg,train
0.24966371,1.4887313,1.6936541,1.8961496,1.4382951,1.0448438,1.3025304,1.5823292,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3543.jpg,train
2.7388344,0.52873755,1.3530775,2.064132,1.5004088,0.81770664,0.5726703,2.1929224,1,benign,Preprocessed_Dataset/ddsm/ddsm_9502.jpg,train
2.0968914,0.59075963,1.8643103,1.7764182,2.0004535,0.6604278,0.66744554,1.8285825,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4722.jpg,train
1.4158345,2.1886635,1.9373887,2.2262046,2.0232341,0.45742488,1.2275457,1.2669023,0,normal,Preprocessed_Dataset/ddsm/ddsm_2051.jpg,train
1.8800513,2.0043993,1.7556581,1.1014426,1.9102062,0.43000668,1.382768,1.7575204,1,benign,Preprocessed_Dataset/ddsm/ddsm_10331.jpg,train
1.8699975,2.4230828,1.6528563,1.6219624,2.3078847,0.57860374,1.3330396,1.5807817,0,normal,Preprocessed_Dataset/ddsm/ddsm_343.jpg,train
1.6484303,0.5796581,1.4450694,1.3765049,1.4295225,1.0895047,1.6238027,2.0785837,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3846.jpg,train
1.8447505,0.5002704,0.8693991,1.4110779,1.3994358,0.43816525,1.2198783,1.9178321,1,benign,Preprocessed_Dataset/ddsm/ddsm_7166.jpg,train
0.10662508,1.396547,1.7049097,1.6116813,1.495706,0.93872136,1.5137554,1.5677034,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_2124.jpg,train
1.2800955,1.3895254,2.0190678,1.1369758,2.0696316,0.986268,0.8816209,2.3644922,1,benign,Preprocessed_Dataset/cdd-cesm/cdd-cesm_542.jpg,train
2.0491838,0.8501785,0.68397874,1.9037778,0.5462765,1.1240965,1.7562697,1.9321407,1,benign,Preprocessed_Dataset/ddsm/ddsm_7866.jpg,train
0.23364747,0.86468637,1.4966468,1.1122303,1.6835853,1.0082748,1.3598508,1.5893666,1,benign,Preprocessed_Dataset/cmmd/cmmd_3595.jpg,train
2.0802188,1.8726914,0.9514938,0.24726582,1.0274502,1.1099033,0.9683506,1.6612444,1,benign,Preprocessed_Dataset/ddsm/ddsm_10111.jpg,train
1.8498437,1.0435952,1.6781441,1.6431775,1.0765116,0.9049411,0.9522567,0.87730867,1,benign,Preprocessed_Dataset/ddsm/ddsm_9808.jpg,train
1.159742,1.7820013,1.4332002,1.2834766,1.34645,0.74157214,1.1792312,1.6568087,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_2156.jpg,train
0.30070478,1.4278318,1.6170723,1.9562852,1.2891691,0.98143196,0.96180165,1.6778592,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3166.jpg,train
1.8305466,1.8149077,1.7442868,0.87055904,1.4584961,0.93467104,1.5920839,2.4167926,1,benign,Preprocessed_Dataset/ddsm/ddsm_7149.jpg,train
0.45472085,1.459825,1.7291139,2.053147,1.2219894,0.86592346,0.814539,1.4754677,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3432.jpg,train
0.29149657,1.502899,1.5517579,2.0225296,1.3246845,1.0598223,1.1366036,1.8615148,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3529.jpg,train
1.378732,1.2411956,1.3458768,0.42621684,1.3077703,1.1272473,1.5401196,1.4987745,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_733.jpg,train
2.3979893,0.80484974,2.057326,1.2641963,1.1952163,0.92720115,0.29207313,1.513421,1,benign,Preprocessed_Dataset/ddsm/ddsm_6560.jpg,train
1.1489891,2.349329,1.2945778,2.3637207,1.935612,1.1035835,0.782972,1.4191083,0,normal,Preprocessed_Dataset/inbreast/inbreast_337.jpg,train
0.45020145,0.81890947,1.7747992,0.9464918,1.7236617,0.8516627,1.2744426,2.075788,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_2150.jpg,train
0.70191467,2.026958,1.0646266,2.0539422,1.9221299,1.4761593,0.37312073,1.7749712,0,normal,Preprocessed_Dataset/dmid/dmid_108.jpg,train
0.25463152,0.930326,1.5079534,1.0964909,1.6200145,0.80692047,1.5406346,1.7208521,2,malignant,Preprocessed_Dataset/cmmd/cmmd_237.jpg,train
1.3260424,1.5617583,1.6516813,1.4775307,0.6305907,0.64844906,1.4918631,1.059352,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5241.jpg,train
0.27769566,0.7772562,1.4483933,1.269006,1.7819626,1.0497968,1.3654373,1.737979,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4305.jpg,train
0.31133533,1.6327627,1.5534213,2.0226557,1.6491307,1.0445589,1.2131606,1.6317883,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_769.jpg,train
0.35367686,0.7373367,1.5136234,1.0456817,1.7725815,1.1191686,1.2954198,1.634916,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4465.jpg,train
0.5320361,0.7979994,1.4812238,0.83715713,1.5777887,0.7808234,1.591851,1.3689159,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_664.jpg,train
0.96354854,2.1930387,1.2953088,2.3600256,1.8548229,1.1110238,0.75579613,1.5346106,1,benign,Preprocessed_Dataset/inbreast/inbreast_46.jpg,train
2.3890898,2.2205381,0.81957114,0.38322103,1.4705498,1.2421002,1.2823222,1.1028407,1,benign,Preprocessed_Dataset/ddsm/ddsm_9175.jpg,train
2.0286293,0.42990762,0.32424963,1.3670728,1.0809882,0.5965443,1.682794,1.6062196,1,benign,Preprocessed_Dataset/ddsm/ddsm_7182.jpg,train
1.8790988,0.47784984,1.0143194,1.6110669,1.4346827,0.5739337,1.1639181,1.8184385,1,benign,Preprocessed_Dataset/ddsm/ddsm_7650.jpg,train
2.320877,0.53850824,0.301,1.786722,1.0479013,1.1615365,2.066597,2.0548801,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3062.jpg,train
2.0776982,2.0801547,0.5200329,0.47061712,1.3531873,1.2365482,0.7328498,1.1409206,1,benign,Preprocessed_Dataset/ddsm/ddsm_8151.jpg,train
1.4516134,0.7279438,1.6344261,1.7394333,1.766205,0.65876156,0.93468785,1.6300023,1,benign,Preprocessed_Dataset/ddsm/ddsm_6850.jpg,train
0.18653321,1.4643757,1.6085595,1.8457505,1.511381,0.98486173,1.2979729,1.6899439,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_35.jpg,train
2.0604398,2.1956563,1.8483007,1.0675774,2.0515094,0.92210793,1.6437491,2.1882846,0,normal,Preprocessed_Dataset/ddsm/ddsm_513.jpg,train
2.067351,2.2631185,0.93963253,1.2066685,0.81786734,1.4708555,1.6672311,1.4038813,1,benign,Preprocessed_Dataset/ddsm/ddsm_9999.jpg,train
1.3546832,1.3540174,1.669033,0.9641979,1.5724322,1.2664694,1.2072442,2.015195,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_569.jpg,train
1.8460095,1.7179102,2.0139055,1.5087779,0.82192624,0.90601903,2.1237803,0.661674,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3017.jpg,train
1.2270844,2.0205593,1.075774,1.347462,1.6084304,1.0905323,0.47296405,1.799874,1,benign,Preprocessed_Dataset/dmid/dmid_438.jpg,train
1.3156493,2.2207742,1.1310349,2.319935,1.6909299,0.56824005,0.4498536,1.7457871,1,benign,Preprocessed_Dataset/ddsm/ddsm_7979.jpg,train
1.07318,1.1598302,2.17114,1.7628937,1.5157273,0.8156853,0.9991758,1.2871158,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_360.jpg,train
1.916467,2.1541162,1.1947877,1.070083,1.5801582,0.4589941,0.9072262,1.5519314,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3803.jpg,train
2.1793554,0.9086005,0.76166147,2.0866706,0.7811635,0.88779795,1.41167,1.5406717,1,benign,Preprocessed_Dataset/ddsm/ddsm_9798.jpg,train
1.8905448,2.1003318,0.8750837,0.6522051,1.6478618,0.85633206,0.9765604,1.0272595,0,normal,Preprocessed_Dataset/ddsm/ddsm_1559.jpg,train
1.5515074,2.1363034,1.468983,1.7626545,1.4753549,0.9648905,1.2444127,1.7075372,0,normal,Preprocessed_Dataset/ddsm/ddsm_109.jpg,train
1.141644,1.3319721,2.0545964,1.3568289,1.6665152,1.2242112,1.641568,1.622856,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_679.jpg,train
2.138979,0.3358829,1.4689213,1.6378971,1.2241721,2.2441525,2.2542627,1.5707142,1,benign,Preprocessed_Dataset/ddsm/ddsm_8064.jpg,train
2.852586,0.26677096,0.7548782,2.3320777,1.5205734,0.9938865,1.4601952,2.2211785,2,malignant,Preprocessed_Dataset/ddsm/ddsm_2866.jpg,train
0.529271,0.7865943,1.4137449,1.1849542,1.593502,0.7740109,1.7865614,1.7464284,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4241.jpg,train
2.1761775,0.84508526,1.7671384,1.5215715,1.1076541,1.5200763,0.7513464,1.7751684,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4152.jpg,train
2.033144,0.51474357,0.7461925,1.68666,1.3089015,0.48319194,1.4199032,1.6477902,1,benign,Preprocessed_Dataset/ddsm/ddsm_8570.jpg,train
0.22408688,0.7929344,1.5209517,1.449922,1.7412404,1.1663755,1.1275784,1.7585633,2,malignant,Preprocessed_Dataset/cmmd/cmmd_865.jpg,train
2.2111552,0.61958486,1.1268196,1.3661858,1.139833,0.8508043,0.845261,1.6842724,0,normal,Preprocessed_Dataset/ddsm/ddsm_1508.jpg,train
1.9378226,2.1258214,1.9628539,1.7034222,1.258122,1.0984563,1.9183354,2.3351562,0,normal,Preprocessed_Dataset/ddsm/ddsm_1573.jpg,train
0.37109447,1.7615952,1.5663403,2.076013,1.7801981,1.0375364,1.3837857,1.5410241,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_561.jpg,train
0.24484813,1.5197684,1.5346762,1.8177412,1.4538329,1.1399393,1.2222289,1.8400968,2,malignant,Preprocessed_Dataset/cmmd/cmmd_2023.jpg,train
0.2118218,1.4239966,1.6470764,1.901426,1.3874831,1.0020111,1.203352,1.6878444,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1871.jpg,train
0.63602865,0.73819405,1.6942354,0.7066706,1.7652752,0.70278406,1.3115314,1.918107,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1352.jpg,train
0.22578657,1.4949276,1.6492962,1.9119943,1.5433908,1.0082238,1.2469606,1.5915722,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1958.jpg,train
0.2660914,0.8218677,1.252634,1.4130422,1.6211748,1.0060894,1.71541,1.3771272,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4096.jpg,train
0.7393614,0.5395375,1.592698,0.69385123,2.039963,0.8003673,1.4539946,2.080931,0,normal,Preprocessed_Dataset/dmid/dmid_379.jpg,train
2.130378,1.0077816,2.6610637,1.396569,1.5974401,1.4200685,0.7371065,1.194358,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3116.jpg,train
2.1959002,1.8511083,1.8187785,0.77518386,1.2742507,1.4092197,1.7648337,2.4665813,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3269.jpg,train
1.8516209,0.527622,1.6800901,1.8130459,1.9457995,0.81238836,1.2077935,1.8329185,1,benign,Preprocessed_Dataset/ddsm/ddsm_9314.jpg,train
0.41852194,0.8053984,1.6904182,0.9976944,1.6555667,0.9872094,1.4107846,1.8507198,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4762.jpg,train
1.7997837,2.3471737,0.8888874,0.9999547,1.8274586,1.1722054,0.994781,1.3109167,0,normal,Preprocessed_Dataset/ddsm/ddsm_1651.jpg,train
0.94498676,1.3759164,1.7578461,1.493179,1.1506103,0.9336708,1.1822315,1.9893551,1,benign,Preprocessed_Dataset/cdd-cesm/cdd-cesm_16.jpg,train
0.35271937,0.83822644,1.6390178,0.9486936,1.6591176,0.98460096,1.2263896,1.7434102,1,benign,Preprocessed_Dataset/cmmd/cmmd_2338.jpg,train
0.23928714,0.91839087,1.5628653,1.0508133,1.6323776,0.8922754,1.420667,1.7390453,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3786.jpg,train
1.3838135,1.9075243,1.9080471,1.9879067,0.9439809,0.68624705,1.6562268,1.5392035,0,normal,Preprocessed_Dataset/ddsm/ddsm_2717.jpg,train
1.9507024,2.074703,2.2683673,1.971981,1.7432463,0.6256881,1.4713184,2.2254686,0,normal,Preprocessed_Dataset/ddsm/ddsm_1125.jpg,train
2.3367515,0.46966332,1.116505,2.1101222,1.64331,0.7126412,1.3317786,1.6452175,2,malignant,Preprocessed_Dataset/ddsm/ddsm_2782.jpg,train
1.6885723,2.0596383,2.100884,1.5422974,1.5958154,1.1911122,1.9856018,2.2101278,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4185.jpg,train
1.1385659,1.8257961,1.3622103,1.2827034,1.2810687,0.94509006,1.2220166,1.4271448,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_975.jpg,train
1.2976787,1.7333398,1.4257851,0.9753767,1.7561294,0.45740485,1.083033,1.687808,1,benign,Preprocessed_Dataset/ddsm/ddsm_7579.jpg,train
0.93522906,0.56891733,1.5195099,0.7528363,1.8452232,0.59253705,1.5284543,1.849067,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1830.jpg,train
0.33649838,1.2731619,1.7430936,1.484766,1.0521917,0.824481,1.0318645,1.6584408,1,benign,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1235.jpg,train
1.919375,0.4712773,1.460723,1.3637197,1.2617993,1.7383192,1.6228867,1.378788,1,benign,Preprocessed_Dataset/ddsm/ddsm_7084.jpg,train
0.23472548,1.5580288,1.3072984,1.6708645,1.6865445,1.1665316,0.98632574,1.8112055,2,malignant,Preprocessed_Dataset/cmmd/cmmd_115.jpg,train
1.8979528,1.8478765,2.2812786,1.2859938,1.1764857,0.59345245,2.0931134,2.1763434,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5581.jpg,train
1.3107655,1.9519506,1.7829983,1.2969141,2.4104218,1.5166621,1.1744702,1.9348857,1,benign,Preprocessed_Dataset/ddsm/ddsm_10049.jpg,train
2.0284739,2.0247362,1.2339787,0.5119688,1.586797,1.2862016,1.45229,1.4323841,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3271.jpg,train
1.9910183,1.9659202,2.4721665,1.913424,1.3932089,0.5486493,1.8122317,1.6171426,0,normal,Preprocessed_Dataset/ddsm/ddsm_493.jpg,train
2.118898,2.2548695,0.6738581,0.64351517,1.5997833,1.1012628,0.878729,1.2614664,0,normal,Preprocessed_Dataset/ddsm/ddsm_531.jpg,train
2.8848414,0.88597214,1.3372213,2.1739886,1.2951051,1.8272278,2.0981927,2.0358953,0,normal,Preprocessed_Dataset/ddsm/ddsm_1970.jpg,train
0.10388613,1.2040701,1.7012761,1.4909196,1.249641,0.8656136,1.1518698,1.5995355,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_737.jpg,train
0.500934,1.6077598,1.379816,1.6961918,1.3720654,1.0060416,0.9066545,1.6530036,2,malignant,Preprocessed_Dataset/cmmd/cmmd_2598.jpg,train
1.0984553,1.2859495,1.5575019,1.6913435,1.0342742,0.9181607,1.0617157,1.4864589,2,malignant,Preprocessed_Dataset/cdd-cesm/cdd-cesm_731.jpg,train
0.29113114,1.6089908,1.5629332,2.0702748,1.5080805,1.0674958,1.3802291,1.8114251,1,benign,Preprocessed_Dataset/cmmd/cmmd_2253.jpg,train
1.4034877,1.1146601,2.0381043,0.86401314,1.5612059,0.93097883,1.538957,1.915991,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_827.jpg,train
1.8174527,2.1459432,1.1297282,1.2582775,1.5624626,0.33332956,0.82568634,1.280877,1,benign,Preprocessed_Dataset/ddsm/ddsm_7539.jpg,train
0.3763057,1.6185702,1.730276,2.1212432,1.5041114,1.1005371,1.2665639,1.4650187,2,malignant,Preprocessed_Dataset/cmmd/cmmd_2742.jpg,train
0.43087333,0.83623946,1.552182,0.7076413,1.5759206,0.86569995,1.323941,1.4802494,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1057.jpg,train
2.5244386,0.6590098,1.2181059,2.3081183,1.5368599,1.2873683,1.466405,1.8771284,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3726.jpg,train
2.2300203,1.0053912,2.409901,1.6471255,1.7329767,0.60200435,0.7374179,1.0418789,0,normal,Preprocessed_Dataset/ddsm/ddsm_2328.jpg,train
1.9114009,2.145251,1.295054,0.9248164,1.9803461,0.65970117,1.1762873,1.6314434,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5119.jpg,train
0.36236596,1.6749747,1.540193,2.2369447,1.6079489,1.0865915,1.0746886,1.7246584,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1760.jpg,train
2.3125548,0.7453924,2.0903063,1.0690117,1.002376,1.6023288,0.19605625,2.3351488,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5016.jpg,train
0.23592257,1.2524797,1.6624731,1.4522672,1.0766357,0.87662506,1.0767808,1.7207143,1,benign,Preprocessed_Dataset/kau-bcmd/kau-bcmd_489.jpg,train
1.7581722,0.35241878,1.9282838,1.2444762,2.1700773,0.9315031,1.5923823,1.613514,2,malignant,Preprocessed_Dataset/ddsm/ddsm_3708.jpg,train
0.4814456,0.7662342,1.4886909,0.8463189,1.7370412,0.7864221,1.444256,1.656781,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1288.jpg,train
0.52779675,0.7589424,1.4792444,0.7558415,1.5855907,0.9173071,1.5569687,1.2942117,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_752.jpg,train
0.98062056,0.64268124,1.3001707,1.1805756,1.4031321,0.82310194,1.6745418,1.6035789,1,benign,Preprocessed_Dataset/inbreast/inbreast_97.jpg,train
0.80578387,1.6226074,1.5597876,1.8418562,1.0477096,0.7020335,0.95711493,1.9570757,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1825.jpg,train
1.206451,1.3095965,1.5303878,0.90834653,1.592029,1.2659026,1.2357668,1.7866199,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_573.jpg,train
2.46375,0.51346356,1.2459867,2.127419,1.5627321,1.336205,1.4270442,2.222992,1,benign,Preprocessed_Dataset/ddsm/ddsm_8266.jpg,train
0.2303462,1.5689507,1.3275177,1.7339332,1.5437456,1.2170329,1.2071623,2.118997,1,benign,Preprocessed_Dataset/cmmd/cmmd_1930.jpg,train
2.4661121,0.36350536,1.5147661,1.9123298,1.9247699,0.58063865,0.73024887,1.9770002,0,normal,Preprocessed_Dataset/ddsm/ddsm_1894.jpg,train
2.3930972,2.1334043,1.3280268,0.4959051,1.4377669,1.192113,1.7626114,1.3997606,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5799.jpg,train
2.065065,0.6966225,2.3065271,1.0982934,1.6221623,1.1207209,0.46932518,1.4808412,0,normal,Preprocessed_Dataset/ddsm/ddsm_1116.jpg,train
0.9678595,1.8924463,1.4082624,2.2232475,0.944944,0.92982936,0.85665107,1.9675344,1,benign,Preprocessed_Dataset/inbreast/inbreast_64.jpg,train
2.207842,0.30759704,1.4737955,2.1698823,2.220846,0.72021824,1.0844257,1.6795073,0,normal,Preprocessed_Dataset/ddsm/ddsm_58.jpg,train
1.1809872,1.2558215,1.8504286,1.5350609,1.3027756,0.97793496,1.3923843,1.4530506,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_665.jpg,train
0.35482264,0.8306449,1.6134453,0.9595165,1.6259539,1.0062038,1.270265,1.6886384,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4501.jpg,train
2.2997556,2.158492,1.1427999,0.8128522,1.6760523,0.7022174,1.1098319,1.5776844,0,normal,Preprocessed_Dataset/ddsm/ddsm_1955.jpg,train
0.9331169,1.4440606,2.0278218,1.5683042,1.266028,0.79960316,1.2167361,1.6257867,0,normal,Preprocessed_Dataset/cdd-cesm/cdd-cesm_86.jpg,train
1.5481598,2.1314738,1.391313,1.4727013,1.8533376,0.54638636,1.1623206,1.4029107,1,benign,Preprocessed_Dataset/ddsm/ddsm_10395.jpg,train
1.5413159,1.5744096,1.4138845,0.43509197,0.83365816,1.1611458,1.6492963,1.2566323,1,benign,Preprocessed_Dataset/ddsm/ddsm_9903.jpg,train
1.6960487,0.4937485,1.3670532,1.5874873,1.8091576,0.6162404,1.1500757,2.194569,1,benign,Preprocessed_Dataset/ddsm/ddsm_6862.jpg,train
0.8185917,0.78363717,1.349431,0.7726767,1.4450356,0.5289421,1.4412655,1.160286,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_1763.jpg,train
0.45574087,1.0829036,1.7801172,1.0019244,1.0628974,0.79621136,1.6409433,1.218362,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_218.jpg,train
1.0231187,0.40775937,1.2177224,1.1488053,1.7871387,0.937471,1.8909492,1.761847,1,benign,Preprocessed_Dataset/inbreast/inbreast_325.jpg,train
2.4241202,0.52768993,1.6743695,2.4366212,1.7649475,1.5720247,2.3683882,1.1991847,2,malignant,Preprocessed_Dataset/ddsm/ddsm_4160.jpg,train
0.6381533,0.68177986,1.3213573,1.1133658,1.7197101,0.6485859,1.6430788,1.8573186,2,malignant,Preprocessed_Dataset/cmmd/cmmd_4044.jpg,train
0.20489645,1.496186,1.4588264,1.7707505,1.5726739,1.0616419,1.1417153,1.7817985,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1721.jpg,train
0.25788486,1.5763342,1.408718,1.8943208,1.6597536,1.1232919,1.0531774,1.7789589,2,malignant,Preprocessed_Dataset/cmmd/cmmd_1292.jpg,train
0.18582165,1.5117583,1.471566,1.7857754,1.5324291,1.0997763,1.3073882,1.9430969,2,malignant,Preprocessed_Dataset/cmmd/cmmd_2795.jpg,train
1.8693043,0.26458144,0.59770316,1.1544952,1.68863,0.30808276,1.3239737,1.5263734,1,benign,Preprocessed_Dataset/ddsm/ddsm_9238.jpg,train
1.8075645,2.409913,0.7415421,1.6245244,1.6613653,0.71014714,0.46635145,1.3741492,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5859.jpg,train
1.593452,2.3299916,0.760671,1.3702335,1.6655798,0.9452011,0.66124016,1.683916,1,benign,Preprocessed_Dataset/ddsm/ddsm_7191.jpg,train
0.4567846,0.77395195,1.6635907,0.9456594,1.7640362,0.8703389,1.4268599,2.1414676,1,benign,Preprocessed_Dataset/cmmd/cmmd_2453.jpg,train
2.101256,0.73281705,1.9137601,1.2778699,1.2383432,1.3764834,0.31944674,1.8280139,2,malignant,Preprocessed_Dataset/ddsm/ddsm_2952.jpg,train
0.24161828,0.8804769,1.4393833,1.0959069,1.5953523,1.0195717,1.4140468,1.3237455,2,malignant,Preprocessed_Dataset/cmmd/cmmd_2655.jpg,train
1.7799056,0.31807894,1.7589306,1.0750301,1.9944276,0.8349092,1.4266369,1.6062312,2,malignant,Preprocessed_Dataset/ddsm/ddsm_5372.jpg,train
1.7931013,0.52841765,2.0709043,1.837117,1.948663,1.4454665,1.405807,1.1254416,0,normal,Preprocessed_Dataset/ddsm/ddsm_460.jpg,train
0.35893047,1.5786138,1.5628904,2.0066946,1.3398485,1.0197951,1.2054297,1.7805176,2,malignant,Preprocessed_Dataset/cmmd/cmmd_3334.jpg,train
1.8876832,2.0808487,1.9404207,1.4721324,1.1660371,0.99018043,2.0856223,1.7235568,2,malignant,Preprocessed_Dataset/ddsm/ddsm_6233.jpg,train
0.32170212,1.5789372,1.5689716,1.9789313,1.577521,1.0233492,1.1253695,1.63502,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_617.jpg,train
0.19917619,0.9060862,1.5094538,1.1259484,1.614099,1.0201132,1.3518771,1.4884961,0,normal,Preprocessed_Dataset/kau-bcmd/kau-bcmd_367.jpg,train
